instruction;input;output;prediction
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une fonction différentiable ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Qu'est-ce qu'une fonction différentiable ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Je ne comprends pas les nombres complexes en maths, pouvez-vous m'aider ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Je ne comprends pas les nombres complexes en maths, pouvez-vous m'aider ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une intégrale en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une intégrale en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment résoudre une équation différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Peux-tu me donner des informations sur les nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Peux-tu me donner des informations sur les nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction polynomiale ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction polynomiale ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la différentielle d'une fonction en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce que la différentielle d'une fonction en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment trouver la dérivée d'une fonction exponentielle ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment trouver la dérivée d'une fonction exponentielle ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les propriétés des nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Quelles sont les propriétés des nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation complexe ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment résoudre une équation complexe ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une dérivée et comment la calculer ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Qu'est-ce qu'une dérivée et comment la calculer ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment utiliser les différentielles pour résoudre un problème mathématique ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment utiliser les différentielles pour résoudre un problème mathématique ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment simplifier une expression complexe ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment simplifier une expression complexe ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction trigonométrique ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction trigonométrique ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment additionner des nombres complexes en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment additionner des nombres complexes en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une dérivée en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Qu'est-ce qu'une dérivée en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une équation différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une équation différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment résoudre une équation différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction polynomiale en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction polynomiale en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'un nombre complexe et comment l'utiliser pour résoudre des équations en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Qu'est-ce qu'un nombre complexe et comment l'utiliser pour résoudre des équations en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction trigonométrique en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction trigonométrique en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une équation différentielle et comment la résoudre en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une équation différentielle et comment la résoudre en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment trouver les zéros d'une fonction polynomiale en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment trouver les zéros d'une fonction polynomiale en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Peux-tu m'expliquer ce qu'est un nombre complexe ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Peux-tu m'expliquer ce qu'est un nombre complexe ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment représente-t-on graphiquement un nombre complexe ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment représente-t-on graphiquement un nombre complexe ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calcule-t-on une dérivée d'une fonction ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calcule-t-on une dérivée d'une fonction ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment utilise-t-on les différentielles dans les calculs mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment utilise-t-on les différentielles dans les calculs mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment additionner des nombres complexes en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment additionner des nombres complexes en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une dérivée en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Qu'est-ce qu'une dérivée en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction exponentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction exponentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment résoudre une équation différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer les nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment calculer les nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
